timestamp,predicted_activity,fall_detected,risk_level
2026-01-01 10:01:41.100,WALKING,False,Low
2026-01-01 10:01:41.200,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:41.300,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:41.400,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:41.500,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:41.600,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:41.700,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:41.800,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:41.900,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:42.000,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:42.100,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:42.200,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:42.300,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:42.400,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:42.500,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:42.600,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:42.700,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:42.800,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:42.900,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:43.000,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:43.100,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:43.200,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:43.300,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:43.400,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:43.500,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:43.600,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:43.700,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:43.800,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:43.900,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:44.000,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:44.100,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:44.200,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:44.300,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:44.400,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:44.500,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:44.600,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:44.700,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:44.800,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:44.900,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:45.000,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:45.100,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:45.200,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:45.300,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:45.400,STANDING,False,Low
2026-01-01 10:01:45.500,STANDING,False,Low
2026-01-01 10:01:45.600,SITTING,False,Low
2026-01-01 10:01:45.700,SITTING,False,Low
2026-01-01 10:01:45.800,STANDING,False,Low
2026-01-01 10:01:45.900,STANDING,False,Low
2026-01-01 10:01:46.000,STANDING,False,Low
2026-01-01 10:01:46.100,STANDING,False,Low
2026-01-01 10:01:46.200,SITTING,False,Low
2026-01-01 10:01:46.300,STANDING,False,Low
2026-01-01 10:01:46.400,STANDING,False,Low
2026-01-01 10:01:46.500,STANDING,False,Low
2026-01-01 10:01:46.600,SITTING,False,Low
2026-01-01 10:01:46.700,SITTING,False,Low
2026-01-01 10:01:46.800,SITTING,False,Low
2026-01-01 10:01:46.900,SITTING,False,Low
2026-01-01 10:01:47.000,SITTING,False,Low
2026-01-01 10:01:47.100,SITTING,False,Low
2026-01-01 10:01:47.200,SITTING,False,Low
2026-01-01 10:01:47.300,SITTING,False,Low
2026-01-01 10:01:47.400,SITTING,False,Low
2026-01-01 10:01:47.500,SITTING,False,Low
2026-01-01 10:01:47.600,SITTING,False,Low
2026-01-01 10:01:47.700,STANDING,False,Low
2026-01-01 10:01:47.800,SITTING,False,Low
2026-01-01 10:01:47.900,SITTING,False,Low
2026-01-01 10:01:48.000,SITTING,False,Low
2026-01-01 10:01:48.100,SITTING,False,Low
2026-01-01 10:01:48.200,STANDING,False,Low
2026-01-01 10:01:48.300,STANDING,False,Low
2026-01-01 10:01:48.400,SITTING,False,Low
2026-01-01 10:01:48.500,SITTING,False,Low
2026-01-01 10:01:48.600,SITTING,False,Low
2026-01-01 10:01:48.700,SITTING,False,Low
2026-01-01 10:01:48.800,SITTING,False,Low
2026-01-01 10:01:48.900,SITTING,False,Low
2026-01-01 10:01:49.000,STANDING,False,Low
2026-01-01 10:01:49.100,STANDING,False,Low
2026-01-01 10:01:49.200,SITTING,False,Low
2026-01-01 10:01:49.300,STANDING,False,Low
2026-01-01 10:01:49.400,STANDING,False,Low
2026-01-01 10:01:49.500,STANDING,False,Low
2026-01-01 10:01:49.600,STANDING,False,Low
2026-01-01 10:01:49.700,STANDING,False,Low
2026-01-01 10:01:49.800,STANDING,False,Low
2026-01-01 10:01:49.900,STANDING,False,Low
2026-01-01 10:01:50.000,SITTING,False,Low
2026-01-01 10:01:50.100,SITTING,False,Low
2026-01-01 10:01:50.200,SITTING,False,Low
2026-01-01 10:01:50.300,SITTING,False,Low
2026-01-01 10:01:50.400,SITTING,False,Low
2026-01-01 10:01:50.500,LAYING,False,Low
2026-01-01 10:01:50.600,LAYING,False,Low
2026-01-01 10:01:50.700,LAYING,False,Low
2026-01-01 10:01:50.800,LAYING,False,Low
2026-01-01 10:01:50.900,LAYING,False,Low
2026-01-01 10:01:51.000,LAYING,False,Low
2026-01-01 10:01:51.100,LAYING,False,Low
2026-01-01 10:01:51.200,LAYING,False,Low
2026-01-01 10:01:51.300,LAYING,False,Low
2026-01-01 10:01:51.400,LAYING,False,Low
2026-01-01 10:01:51.500,LAYING,False,Low
2026-01-01 10:01:51.600,LAYING,False,Low
2026-01-01 10:01:51.700,LAYING,False,Low
2026-01-01 10:01:51.800,LAYING,False,Low
2026-01-01 10:01:51.900,LAYING,False,Low
2026-01-01 10:01:52.000,LAYING,False,Low
2026-01-01 10:01:52.100,LAYING,False,Low
2026-01-01 10:01:52.200,LAYING,False,Low
2026-01-01 10:01:52.300,LAYING,False,Low
2026-01-01 10:01:52.400,LAYING,False,Low
2026-01-01 10:01:52.500,LAYING,False,Low
2026-01-01 10:01:52.600,LAYING,False,Low
2026-01-01 10:01:52.700,LAYING,False,Low
2026-01-01 10:01:52.800,LAYING,False,Low
2026-01-01 10:01:52.900,LAYING,False,Low
2026-01-01 10:01:53.000,LAYING,False,Low
2026-01-01 10:01:53.100,LAYING,False,Low
2026-01-01 10:01:53.200,WALKING,False,Low
2026-01-01 10:01:53.300,WALKING,False,Low
2026-01-01 10:01:53.400,WALKING,False,Low
2026-01-01 10:01:53.500,WALKING,False,Low
2026-01-01 10:01:53.600,WALKING,False,Low
2026-01-01 10:01:53.700,WALKING,False,Low
2026-01-01 10:01:53.800,WALKING,False,Low
2026-01-01 10:01:53.900,WALKING,False,Low
2026-01-01 10:01:54.000,WALKING,False,Low
2026-01-01 10:01:54.100,WALKING,False,Low
2026-01-01 10:01:54.200,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:54.300,WALKING,False,Low
2026-01-01 10:01:54.400,WALKING,False,Low
2026-01-01 10:01:54.500,WALKING,False,Low
2026-01-01 10:01:54.600,WALKING,False,Low
2026-01-01 10:01:54.700,WALKING,False,Low
2026-01-01 10:01:54.800,WALKING,False,Low
2026-01-01 10:01:54.900,WALKING,False,Low
2026-01-01 10:01:55.000,WALKING,False,Low
2026-01-01 10:01:55.100,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:55.200,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:55.300,WALKING,False,Low
2026-01-01 10:01:55.400,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:55.500,WALKING,False,Low
2026-01-01 10:01:55.600,WALKING,False,Low
2026-01-01 10:01:55.700,WALKING,False,Low
2026-01-01 10:01:55.800,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:55.900,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:56.000,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:56.100,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:56.200,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:56.300,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:56.400,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:56.500,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:56.600,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:56.700,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:56.800,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:56.900,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:57.000,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:57.100,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:57.200,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:57.300,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:57.400,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:57.500,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:57.600,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:01:57.700,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:57.800,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:57.900,WALKING,False,Low
2026-01-01 10:01:58.000,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:58.100,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:58.200,WALKING,False,Low
2026-01-01 10:01:58.300,WALKING,False,Low
2026-01-01 10:01:58.400,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:58.500,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:58.600,WALKING,False,Low
2026-01-01 10:01:58.700,WALKING,False,Low
2026-01-01 10:01:58.800,WALKING,False,Low
2026-01-01 10:01:58.900,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:59.000,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:59.100,WALKING,False,Low
2026-01-01 10:01:59.200,WALKING,False,Low
2026-01-01 10:01:59.300,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:59.400,WALKING,False,Low
2026-01-01 10:01:59.500,WALKING,False,Low
2026-01-01 10:01:59.600,WALKING_UPSTAIRS,False,Low
2026-01-01 10:01:59.700,WALKING,False,Low
2026-01-01 10:01:59.800,WALKING,False,Low
2026-01-01 10:01:59.900,WALKING,False,Low
2026-01-01 10:02:00.000,WALKING,False,Low
2026-01-01 10:02:00.100,STANDING,False,Low
2026-01-01 10:02:00.200,STANDING,False,Low
2026-01-01 10:02:00.300,STANDING,False,Low
2026-01-01 10:02:00.400,STANDING,False,Low
2026-01-01 10:02:00.500,STANDING,False,Low
2026-01-01 10:02:00.600,STANDING,False,Low
2026-01-01 10:02:00.700,STANDING,False,Low
2026-01-01 10:02:00.800,STANDING,False,Low
2026-01-01 10:02:00.900,STANDING,False,Low
2026-01-01 10:02:01.000,STANDING,False,Low
2026-01-01 10:02:01.100,STANDING,False,Low
2026-01-01 10:02:01.200,STANDING,False,Low
2026-01-01 10:02:01.300,STANDING,False,Low
2026-01-01 10:02:01.400,STANDING,False,Low
2026-01-01 10:02:01.500,STANDING,False,Low
2026-01-01 10:02:01.600,STANDING,False,Low
2026-01-01 10:02:01.700,STANDING,False,Low
2026-01-01 10:02:01.800,STANDING,False,Low
2026-01-01 10:02:01.900,STANDING,False,Low
2026-01-01 10:02:02.000,STANDING,False,Low
2026-01-01 10:02:02.100,STANDING,False,Low
2026-01-01 10:02:02.200,STANDING,False,Low
2026-01-01 10:02:02.300,STANDING,False,Low
2026-01-01 10:02:02.400,STANDING,False,Low
2026-01-01 10:02:02.500,STANDING,False,Low
2026-01-01 10:02:02.600,STANDING,False,Low
2026-01-01 10:02:02.700,STANDING,False,Low
2026-01-01 10:02:02.800,SITTING,False,Low
2026-01-01 10:02:02.900,SITTING,False,Low
2026-01-01 10:02:03.000,SITTING,False,Low
2026-01-01 10:02:03.100,SITTING,False,Low
2026-01-01 10:02:03.200,SITTING,False,Low
2026-01-01 10:02:03.300,SITTING,False,Low
2026-01-01 10:02:03.400,SITTING,False,Low
2026-01-01 10:02:03.500,SITTING,False,Low
2026-01-01 10:02:03.600,SITTING,False,Low
2026-01-01 10:02:03.700,SITTING,False,Low
2026-01-01 10:02:03.800,SITTING,False,Low
2026-01-01 10:02:03.900,SITTING,False,Low
2026-01-01 10:02:04.000,SITTING,False,Low
2026-01-01 10:02:04.100,SITTING,False,Low
2026-01-01 10:02:04.200,SITTING,False,Low
2026-01-01 10:02:04.300,SITTING,False,Low
2026-01-01 10:02:04.400,SITTING,False,Low
2026-01-01 10:02:04.500,SITTING,False,Low
2026-01-01 10:02:04.600,SITTING,False,Low
2026-01-01 10:02:04.700,SITTING,False,Low
2026-01-01 10:02:04.800,SITTING,False,Low
2026-01-01 10:02:04.900,SITTING,False,Low
2026-01-01 10:02:05.000,SITTING,False,Low
2026-01-01 10:02:05.100,STANDING,False,Low
2026-01-01 10:02:05.200,SITTING,False,Low
2026-01-01 10:02:05.300,SITTING,False,Low
2026-01-01 10:02:05.400,STANDING,False,Low
2026-01-01 10:02:05.500,SITTING,False,Low
2026-01-01 10:02:05.600,LAYING,False,Low
2026-01-01 10:02:05.700,LAYING,False,Low
2026-01-01 10:02:05.800,LAYING,False,Low
2026-01-01 10:02:05.900,LAYING,False,Low
2026-01-01 10:02:06.000,LAYING,False,Low
2026-01-01 10:02:06.100,LAYING,False,Low
2026-01-01 10:02:06.200,LAYING,False,Low
2026-01-01 10:02:06.300,LAYING,False,Low
2026-01-01 10:02:06.400,LAYING,False,Low
2026-01-01 10:02:06.500,LAYING,False,Low
2026-01-01 10:02:06.600,LAYING,False,Low
2026-01-01 10:02:06.700,LAYING,False,Low
2026-01-01 10:02:06.800,LAYING,False,Low
2026-01-01 10:02:06.900,LAYING,False,Low
2026-01-01 10:02:07.000,LAYING,False,Low
2026-01-01 10:02:07.100,LAYING,False,Low
2026-01-01 10:02:07.200,LAYING,False,Low
2026-01-01 10:02:07.300,LAYING,False,Low
2026-01-01 10:02:07.400,LAYING,False,Low
2026-01-01 10:02:07.500,LAYING,False,Low
2026-01-01 10:02:07.600,LAYING,False,Low
2026-01-01 10:02:07.700,LAYING,False,Low
2026-01-01 10:02:07.800,LAYING,False,Low
2026-01-01 10:02:07.900,LAYING,False,Low
2026-01-01 10:02:08.000,LAYING,False,Low
2026-01-01 10:02:08.100,LAYING,False,Low
2026-01-01 10:02:08.200,LAYING,False,Low
2026-01-01 10:02:08.300,WALKING,False,Low
2026-01-01 10:02:08.400,WALKING,False,Low
2026-01-01 10:02:08.500,WALKING,False,Low
2026-01-01 10:02:08.600,WALKING,False,Low
2026-01-01 10:02:08.700,WALKING,False,Low
2026-01-01 10:02:08.800,WALKING,False,Low
2026-01-01 10:02:08.900,WALKING,False,Low
2026-01-01 10:02:09.000,WALKING,False,Low
2026-01-01 10:02:09.100,WALKING,False,Low
2026-01-01 10:02:09.200,WALKING,False,Low
2026-01-01 10:02:09.300,WALKING,False,Low
2026-01-01 10:02:09.400,WALKING,False,Low
2026-01-01 10:02:09.500,WALKING,False,Low
2026-01-01 10:02:09.600,WALKING,False,Low
2026-01-01 10:02:09.700,WALKING,False,Low
2026-01-01 10:02:09.800,WALKING,False,Low
2026-01-01 10:02:09.900,WALKING,False,Low
2026-01-01 10:02:10.000,WALKING,False,Low
2026-01-01 10:02:10.100,WALKING,False,Low
2026-01-01 10:02:10.200,WALKING,False,Low
2026-01-01 10:02:10.300,WALKING,False,Low
2026-01-01 10:02:10.400,WALKING,False,Low
2026-01-01 10:02:10.500,WALKING,False,Low
2026-01-01 10:02:10.600,WALKING,False,Low
2026-01-01 10:02:10.700,WALKING,False,Low
2026-01-01 10:02:10.800,WALKING,False,Low
2026-01-01 10:02:10.900,WALKING,False,Low
2026-01-01 10:02:11.000,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:02:11.100,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:02:11.200,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:02:11.300,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:02:11.400,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:02:11.500,WALKING,False,Low
2026-01-01 10:02:11.600,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:02:11.700,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:02:11.800,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:02:11.900,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:02:12.000,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:02:12.100,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:02:12.200,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:02:12.300,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:02:12.400,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:02:12.500,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:02:12.600,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:02:12.700,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:02:12.800,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:02:12.900,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:02:13.000,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:02:13.100,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:02:13.200,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:02:13.300,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:02:13.400,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:02:13.500,WALKING_UPSTAIRS,False,Low
2026-01-01 10:02:13.600,WALKING_UPSTAIRS,False,Low
2026-01-01 10:02:13.700,WALKING_UPSTAIRS,False,Low
2026-01-01 10:02:13.800,WALKING_UPSTAIRS,False,Low
2026-01-01 10:02:13.900,WALKING_UPSTAIRS,False,Low
2026-01-01 10:02:14.000,WALKING_UPSTAIRS,False,Low
2026-01-01 10:02:14.100,WALKING,False,Low
2026-01-01 10:02:14.200,WALKING_UPSTAIRS,False,Low
2026-01-01 10:02:14.300,WALKING_UPSTAIRS,False,Low
2026-01-01 10:02:14.400,WALKING_UPSTAIRS,False,Low
2026-01-01 10:02:14.500,WALKING_UPSTAIRS,False,Low
2026-01-01 10:02:14.600,WALKING_UPSTAIRS,False,Low
2026-01-01 10:02:14.700,WALKING_UPSTAIRS,False,Low
2026-01-01 10:02:14.800,WALKING_UPSTAIRS,False,Low
2026-01-01 10:02:14.900,WALKING_UPSTAIRS,False,Low
2026-01-01 10:02:15.000,WALKING_UPSTAIRS,False,Low
2026-01-01 10:02:15.100,WALKING_UPSTAIRS,False,Low
2026-01-01 10:02:15.200,WALKING_UPSTAIRS,False,Low
2026-01-01 10:02:15.300,WALKING_UPSTAIRS,False,Low
2026-01-01 10:02:15.400,WALKING_UPSTAIRS,False,Low
2026-01-01 10:02:15.500,WALKING_UPSTAIRS,False,Low
2026-01-01 10:02:15.600,WALKING_UPSTAIRS,False,Low
2026-01-01 10:02:15.700,WALKING_UPSTAIRS,False,Low
2026-01-01 10:02:15.800,WALKING_UPSTAIRS,False,Low
2026-01-01 10:02:15.900,WALKING_UPSTAIRS,False,Low
2026-01-01 10:02:16.000,WALKING_UPSTAIRS,False,Low
2026-01-01 10:02:16.100,WALKING_UPSTAIRS,False,Low
2026-01-01 10:02:16.200,STANDING,False,Low
2026-01-01 10:02:16.300,STANDING,False,Low
2026-01-01 10:02:16.400,STANDING,False,Low
2026-01-01 10:02:16.500,STANDING,False,Low
2026-01-01 10:02:16.600,STANDING,False,Low
2026-01-01 10:02:16.700,STANDING,False,Low
2026-01-01 10:02:16.800,STANDING,False,Low
2026-01-01 10:02:16.900,STANDING,False,Low
2026-01-01 10:02:17.000,STANDING,False,Low
2026-01-01 10:02:17.100,STANDING,False,Low
2026-01-01 10:02:17.200,STANDING,False,Low
2026-01-01 10:02:17.300,STANDING,False,Low
2026-01-01 10:02:17.400,STANDING,False,Low
2026-01-01 10:02:17.500,STANDING,False,Low
2026-01-01 10:02:17.600,STANDING,False,Low
2026-01-01 10:02:17.700,STANDING,False,Low
2026-01-01 10:02:17.800,STANDING,False,Low
2026-01-01 10:02:17.900,STANDING,False,Low
2026-01-01 10:02:18.000,STANDING,False,Low
2026-01-01 10:02:18.100,STANDING,False,Low
2026-01-01 10:02:18.200,STANDING,False,Low
2026-01-01 10:02:18.300,STANDING,False,Low
2026-01-01 10:02:18.400,STANDING,False,Low
2026-01-01 10:02:18.500,STANDING,False,Low
2026-01-01 10:02:18.600,STANDING,False,Low
2026-01-01 10:02:18.700,STANDING,False,Low
2026-01-01 10:02:18.800,STANDING,False,Low
2026-01-01 10:02:18.900,STANDING,False,Low
2026-01-01 10:02:19.000,STANDING,False,Low
2026-01-01 10:02:19.100,STANDING,False,Low
2026-01-01 10:02:19.200,STANDING,False,Low
2026-01-01 10:02:19.300,STANDING,False,Low
2026-01-01 10:02:19.400,STANDING,False,Low
2026-01-01 10:02:19.500,STANDING,False,Low
2026-01-01 10:02:19.600,SITTING,False,Low
2026-01-01 10:02:19.700,SITTING,False,Low
2026-01-01 10:02:19.800,SITTING,False,Low
2026-01-01 10:02:19.900,SITTING,False,Low
2026-01-01 10:02:20.000,SITTING,False,Low
2026-01-01 10:02:20.100,SITTING,False,Low
2026-01-01 10:02:20.200,SITTING,False,Low
2026-01-01 10:02:20.300,SITTING,False,Low
2026-01-01 10:02:20.400,SITTING,False,Low
2026-01-01 10:02:20.500,SITTING,False,Low
2026-01-01 10:02:20.600,SITTING,False,Low
2026-01-01 10:02:20.700,SITTING,False,Low
2026-01-01 10:02:20.800,SITTING,False,Low
2026-01-01 10:02:20.900,SITTING,False,Low
2026-01-01 10:02:21.000,SITTING,False,Low
2026-01-01 10:02:21.100,SITTING,False,Low
2026-01-01 10:02:21.200,SITTING,False,Low
2026-01-01 10:02:21.300,SITTING,False,Low
2026-01-01 10:02:21.400,SITTING,False,Low
2026-01-01 10:02:21.500,SITTING,False,Low
2026-01-01 10:02:21.600,SITTING,False,Low
2026-01-01 10:02:21.700,SITTING,False,Low
2026-01-01 10:02:21.800,SITTING,False,Low
2026-01-01 10:02:21.900,LAYING,False,Low
2026-01-01 10:02:22.000,LAYING,False,Low
2026-01-01 10:02:22.100,LAYING,False,Low
2026-01-01 10:02:22.200,LAYING,False,Low
2026-01-01 10:02:22.300,LAYING,False,Low
2026-01-01 10:02:22.400,LAYING,False,Low
2026-01-01 10:02:22.500,LAYING,False,Low
2026-01-01 10:02:22.600,LAYING,False,Low
2026-01-01 10:02:22.700,LAYING,False,Low
2026-01-01 10:02:22.800,LAYING,False,Low
2026-01-01 10:02:22.900,LAYING,False,Low
2026-01-01 10:02:23.000,LAYING,False,Low
2026-01-01 10:02:23.100,LAYING,False,Low
2026-01-01 10:02:23.200,LAYING,False,Low
2026-01-01 10:02:23.300,LAYING,False,Low
2026-01-01 10:02:23.400,LAYING,False,Low
2026-01-01 10:02:23.500,LAYING,False,Low
2026-01-01 10:02:23.600,LAYING,False,Low
2026-01-01 10:02:23.700,LAYING,False,Low
2026-01-01 10:02:23.800,LAYING,False,Low
2026-01-01 10:02:23.900,LAYING,False,Low
2026-01-01 10:02:24.000,LAYING,False,Low
2026-01-01 10:02:24.100,LAYING,False,Low
2026-01-01 10:02:24.200,LAYING,False,Low
2026-01-01 10:02:24.300,LAYING,False,Low
2026-01-01 10:02:24.400,LAYING,False,Low
2026-01-01 10:02:24.500,LAYING,False,Low
2026-01-01 10:02:24.600,LAYING,False,Low
2026-01-01 10:02:24.700,LAYING,False,Low
2026-01-01 10:02:24.800,LAYING,False,Low
2026-01-01 10:02:24.900,LAYING,False,Low
2026-01-01 10:02:25.000,LAYING,False,Low
2026-01-01 10:02:25.100,LAYING,False,Low
2026-01-01 10:02:25.200,WALKING,False,Low
2026-01-01 10:02:25.300,WALKING,False,Low
2026-01-01 10:02:25.400,WALKING,False,Low
2026-01-01 10:02:25.500,WALKING,False,Low
2026-01-01 10:02:25.600,WALKING,False,Low
2026-01-01 10:02:25.700,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:02:25.800,WALKING,False,Low
2026-01-01 10:02:25.900,WALKING,False,Low
2026-01-01 10:02:26.000,WALKING,False,Low
2026-01-01 10:02:26.100,WALKING,False,Low
2026-01-01 10:02:26.200,WALKING,False,Low
2026-01-01 10:02:26.300,WALKING,False,Low
2026-01-01 10:02:26.400,WALKING,False,Low
2026-01-01 10:02:26.500,WALKING,False,Low
2026-01-01 10:02:26.600,WALKING,False,Low
2026-01-01 10:02:26.700,WALKING,False,Low
2026-01-01 10:02:26.800,WALKING,False,Low
2026-01-01 10:02:26.900,WALKING,False,Low
2026-01-01 10:02:27.000,WALKING,False,Low
2026-01-01 10:02:27.100,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:02:27.200,WALKING,False,Low
2026-01-01 10:02:27.300,WALKING,False,Low
2026-01-01 10:02:27.400,WALKING,False,Low
2026-01-01 10:02:27.500,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:02:27.600,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:02:27.700,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:02:27.800,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:02:27.900,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:02:28.000,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:02:28.100,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:02:28.200,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:02:28.300,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:02:28.400,WALKING_DOWNSTAIRS,True,High
2026-01-01 10:02:28.500,WALKING_DOWNSTAIRS,True,High
2026-01-01 10:02:28.600,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:02:28.700,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:02:28.800,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:02:28.900,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:02:29.000,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:02:29.100,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:02:29.200,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:02:29.300,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:02:29.400,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:02:29.500,WALKING_DOWNSTAIRS,False,Low
2026-01-01 10:02:29.600,WALKING_UPSTAIRS,False,Low
2026-01-01 10:02:29.700,WALKING_UPSTAIRS,False,Low
2026-01-01 10:02:29.800,WALKING_UPSTAIRS,False,Low
2026-01-01 10:02:29.900,WALKING_UPSTAIRS,False,Low
2026-01-01 10:02:30.000,WALKING_UPSTAIRS,False,Low
2026-01-01 10:02:30.100,WALKING_UPSTAIRS,False,Low
2026-01-01 10:02:30.200,WALKING_UPSTAIRS,False,Low
2026-01-01 10:02:30.300,WALKING_UPSTAIRS,False,Low
2026-01-01 10:02:30.400,WALKING_UPSTAIRS,False,Low
